stn_num,location,tm,year,month,avgTa,avgmaxTa,avgminTa,avgRhm,sumRn,avgWs,sumSsHr,SsDR
90,Sokcho,1991-07-01,1991,7,23.3,26.6,20.1,82,250.7,2.7,112.3,24.91
90,Sokcho,1991-08-01,1991,8,21.8,24.7,18.8,89,148.2,2.5,157,37.12
90,Sokcho,1991-09-01,1991,9,19.9,23.9,16.2,85,129.4,2.6,152.6,40.82
90,Sokcho,1991-10-01,1991,10,14.5,19.5,9.7,65,18.4,3.1,223.7,64.3
90,Sokcho,1991-11-01,1991,11,8.6,13.8,3.5,55,14.6,3,195.2,64.17
90,Sokcho,1991-12-01,1991,12,4,8.1,0,71,225.9,3,127.7,43.13
90,Sokcho,1992-01-01,1992,1,1.7,5.9,-1.9,59,86.1,3.2,168.6,55.3
90,Sokcho,1992-02-01,1992,2,2.1,6.7,-2.6,57,45.2,3.2,194.3,62.24
90,Sokcho,1992-03-01,1992,3,5.6,9.7,1.7,82,75.6,3,128.7,34.7
90,Sokcho,1992-04-01,1992,4,12,16.3,7.4,70,108.7,3.7,189.4,47.8
90,Sokcho,1992-05-01,1992,5,14.8,19,10.4,80,130.9,3.4,236.5,53.52
90,Sokcho,1992-06-01,1992,6,18.9,23.2,14.7,79,63.3,2.6,215.7,48.67
90,Sokcho,1992-07-01,1992,7,24.7,28.6,21.6,80,161,2.5,161.6,35.89
90,Sokcho,1992-08-01,1992,8,22.3,25.1,19.8,88,403.7,2.4,64.7,15.33
90,Sokcho,1992-09-01,1992,9,20.3,24.8,16.9,82,256.3,2.5,132.3,35.47
90,Sokcho,1992-10-01,1992,10,14.1,19,10.5,79,122.2,2.5,170.3,49.04
90,Sokcho,1992-11-01,1992,11,8.4,13.7,4.2,73,38.2,3.1,155.9,51.38
90,Sokcho,1992-12-01,1992,12,3.5,8.2,0,71,65.2,2.8,170.6,57.64
90,Sokcho,1993-01-01,1993,1,0.2,4.3,-3.4,74,79,3,146.6,48.03
90,Sokcho,1993-02-01,1993,2,2.5,7,-1.5,70,89.4,3.1,186.5,61.82
90,Sokcho,1993-03-01,1993,3,5.7,10.2,1.6,76,37.7,3.2,183.4,49.49
90,Sokcho,1993-04-01,1993,4,11,15.1,6.9,71,95.8,4.2,195.2,49.32
90,Sokcho,1993-05-01,1993,5,15.2,19.1,11.4,76,111.3,3.1,198.1,44.86
90,Sokcho,1993-06-01,1993,6,17.1,19.9,14.7,86,192.3,2.3,96.7,21.82
90,Sokcho,1993-07-01,1993,7,19.7,22,17.4,87,286.1,2.6,119.5,26.52
90,Sokcho,1993-08-01,1993,8,21.3,24.3,18.4,84,329.4,2.2,155.5,36.86
90,Sokcho,1993-09-01,1993,9,20.2,24.5,16.2,74,46.4,2.8,236.3,63.32
90,Sokcho,1993-10-01,1993,10,14.2,19.4,9.5,64,16,3.1,228.2,65.69
90,Sokcho,1993-11-01,1993,11,9.8,13.3,6.7,67,106.4,3.2,122.1,40.19
90,Sokcho,1993-12-01,1993,12,2.6,7.2,-1.2,55,15.5,3.2,191.4,64.66
90,Sokcho,1994-01-01,1994,1,0.5,4,-3.7,61,71.7,3,153.3,50.25
90,Sokcho,1994-02-01,1994,2,1.7,5.6,-2.6,63,43.4,2.8,166.4,55.25
90,Sokcho,1994-03-01,1994,3,4.6,8.6,0.2,62,4.2,3.4,219.1,59.17
90,Sokcho,1994-04-01,1994,4,11.8,16.3,7.3,70,25.3,3.2,213.6,53.99
90,Sokcho,1994-05-01,1994,5,17.2,21.2,12.2,64,94.8,3.5,230.8,52.31
90,Sokcho,1994-06-01,1994,6,19.4,22.5,15.1,80,69.3,2.9,188.1,42.45
90,Sokcho,1994-07-01,1994,7,26.8,30,23,81,86.6,2.4,200.9,44.59
90,Sokcho,1994-08-01,1994,8,26,29.1,22.4,83,236.9,2.2,195.5,46.26
90,Sokcho,1994-09-01,1994,9,20.8,24.6,16.6,75,37.8,2.4,211.5,56.61
90,Sokcho,1994-10-01,1994,10,14.8,18.7,10.7,73,280.1,2.4,167.4,48.13
90,Sokcho,1994-11-01,1994,11,10,14.3,5.7,66,143.2,2.6,154.3,50.74
90,Sokcho,1994-12-01,1994,12,3.7,7.6,-0.4,55,15.9,3.1,171.8,58.04
90,Sokcho,1995-01-01,1995,1,0.1,4.5,-4.1,50,11,3.2,217.8,71.41
90,Sokcho,1995-02-01,1995,2,2.1,6.4,-1.6,63,45,2.9,166.2,55.16
90,Sokcho,1995-03-01,1995,3,5.2,9.2,1.3,72,110.4,3.4,179.5,48.51
90,Sokcho,1995-04-01,1995,4,11.5,16.1,6.8,59,27.3,4,264.8,67
90,Sokcho,1995-05-01,1995,5,15.8,19.9,11.1,66,18.1,3,244.6,55.44
90,Sokcho,1995-06-01,1995,6,17.7,20,14.8,85,107,2.2,104.9,23.67
90,Sokcho,1995-07-01,1995,7,23.9,27.2,20.7,80,176.6,2.6,184.6,40.96
90,Sokcho,1995-08-01,1995,8,25.4,29,22,81,441.7,2.1,135.2,31.96
90,Sokcho,1995-09-01,1995,9,19.4,23.7,15.2,71,142.7,2.5,175.6,46.98
90,Sokcho,1995-10-01,1995,10,15.6,20.4,10.9,67,6.4,2.5,196.8,56.57
90,Sokcho,1995-11-01,1995,11,8.4,13.6,3,52,8.8,3.5,198.5,65.25
90,Sokcho,1995-12-01,1995,12,1.1,6,-3.1,53,2.5,2.8,182.5,61.63
90,Sokcho,1996-01-01,1996,1,-0.4,4.2,-4.8,51,23.5,3.2,185.7,60.91
90,Sokcho,1996-02-01,1996,2,0.1,4.5,-4.4,54,114.2,3.4,164.1,52.51
90,Sokcho,1996-03-01,1996,3,4,8.1,-0.1,65,75.1,2.9,143.7,38.83
90,Sokcho,1996-04-01,1996,4,11.2,15.9,6.1,49,64.9,3.7,262.2,66.35
90,Sokcho,1996-05-01,1996,5,14.2,18.9,10.4,74,20.2,2.5,151.1,34.25
90,Sokcho,1996-06-01,1996,6,18,21.5,15.4,81,356.5,2.4,107.6,24.28
90,Sokcho,1996-07-01,1996,7,22,25.7,18.8,82,189.4,2.4,128.3,28.46
90,Sokcho,1996-08-01,1996,8,23,26,19.7,88,200,2.1,135.8,32.1
90,Sokcho,1996-09-01,1996,9,20.2,24.4,16,81,42,2.2,212.3,56.8
90,Sokcho,1996-10-01,1996,10,14.5,19.1,10.1,74,77.7,2.6,159.3,45.79
90,Sokcho,1996-11-01,1996,11,7.4,11.8,3,64,66,2.8,132.7,43.64
90,Sokcho,1996-12-01,1996,12,3.8,8.5,-0.5,61,20.1,3.2,170.6,57.62
90,Sokcho,1997-01-01,1997,1,-0.4,4.5,-4.6,60,59.9,3.4,187,61.31
90,Sokcho,1997-02-01,1997,2,2,6.7,-2,59,34.4,3,158.1,52.49
90,Sokcho,1997-03-01,1997,3,7,12,2.3,59,43.6,3.4,199.2,53.82
90,Sokcho,1997-04-01,1997,4,12.7,17.2,8.6,61,45.4,2.9,193.4,48.94
90,Sokcho,1997-05-01,1997,5,16.2,20.5,12,73,355.6,3,135,30.6
90,Sokcho,1997-06-01,1997,6,19.8,23.1,16.5,84,113,2.2,110.7,24.98
90,Sokcho,1997-07-01,1997,7,24.2,27.8,20.7,83,73.3,2,218.3,48.44
90,Sokcho,1997-08-01,1997,8,24.7,29,21.4,82,60.3,2.1,170.5,40.31
90,Sokcho,1997-09-01,1997,9,18.4,22.6,14.6,80,322.4,2.6,187.6,50.19
90,Sokcho,1997-10-01,1997,10,14.3,19.2,9.3,59,39.7,3.2,240.5,69.13
90,Sokcho,1997-11-01,1997,11,9.5,13.6,5.9,67,153.9,2.4,139.9,45.99
90,Sokcho,1997-12-01,1997,12,3,6.8,-0.8,51,101,3,154.2,52.08
90,Sokcho,1998-01-01,1998,1,-0.1,3.8,-3.5,50,47.6,3.8,161.7,53.02
90,Sokcho,1998-02-01,1998,2,2.8,6.7,-0.7,63,69,3,132.3,43.92
90,Sokcho,1998-03-01,1998,3,8.6,13.3,3.9,49,12.6,3.5,215.5,58.23
90,Sokcho,1998-04-01,1998,4,13.4,17,9.8,76,101.2,2.9,159.2,40.28
90,Sokcho,1998-05-01,1998,5,17,21.2,12.6,72,67.2,2.7,255.1,57.82
90,Sokcho,1998-06-01,1998,6,18.4,21.3,16,85,199,2.6,118.8,26.81
90,Sokcho,1998-07-01,1998,7,21.6,23.7,19.8,88,550.6,2.6,50.1,11.12
90,Sokcho,1998-08-01,1998,8,23.1,26.1,20.9,86,376.5,2.1,125.1,29.57
90,Sokcho,1998-09-01,1998,9,21.1,24.7,17.6,79,175,2.3,157.1,42.03
90,Sokcho,1998-10-01,1998,10,16.8,20.8,13.1,72,81.9,2.7,167.2,48.13
90,Sokcho,1998-11-01,1998,11,8.9,13.2,4.6,54,65.6,3.2,187.5,61.64
90,Sokcho,1998-12-01,1998,12,4.6,8.3,0.7,50,51.5,3.1,190.4,64.3
90,Sokcho,1999-01-01,1999,1,1.8,5.9,-2.3,41,1.1,3.7,202.9,66.52
90,Sokcho,1999-02-01,1999,2,3,7.2,-1.1,43,4.2,3.7,186.6,61.91
90,Sokcho,1999-03-01,1999,3,5.6,9.8,1.3,63,55.8,3.2,182.9,49.43
90,Sokcho,1999-04-01,1999,4,11.5,15.7,7.1,70,158.5,3.5,207.9,52.61
90,Sokcho,1999-05-01,1999,5,17,21.5,12.8,68,167.6,3.6,237.5,53.83
90,Sokcho,1999-06-01,1999,6,20.8,24.6,17.5,78,78.8,2.3,187,42.2
90,Sokcho,1999-07-01,1999,7,23.1,25.9,20.7,83,152.1,2.3,127.4,28.27
90,Sokcho,1999-08-01,1999,8,23.3,26.1,21.1,83,515.2,2.2,128.4,30.35
90,Sokcho,1999-09-01,1999,9,21.5,24.7,18.5,78,431.4,3,140.9,37.69
90,Sokcho,1999-10-01,1999,10,14.9,19.3,11,64,76.6,2.7,157.1,45.16
90,Sokcho,1999-11-01,1999,11,9.3,13.4,5.4,54,78.3,2.9,174.2,57.26
90,Sokcho,1999-12-01,1999,12,3.1,7,-0.8,41,2.4,3.3,186.5,62.99
90,Sokcho,2000-01-01,2000,1,-0.4,3.2,-4,56,90.2,2.2,150,49.23
90,Sokcho,2000-02-01,2000,2,-0.1,4.1,-4.4,41,8.4,2.9,225.7,72.43
90,Sokcho,2000-03-01,2000,3,6.9,11.5,2.1,45,8.7,3.6,206.3,55.73
90,Sokcho,2000-04-01,2000,4,11.2,16,6.5,55,23.4,3.9,200.9,50.84
90,Sokcho,2000-05-01,2000,5,14.3,18.8,10.7,79,71,2.6,156.8,35.56
90,Sokcho,2000-06-01,2000,6,19.2,23.2,15.6,78,175.7,2.3,202.5,45.72
90,Sokcho,2000-07-01,2000,7,24.8,28.8,21.5,74,109.2,2.4,198.3,44.04
90,Sokcho,2000-08-01,2000,8,24,27.2,21.6,83,440.3,1.9,139.3,32.98
90,Sokcho,2000-09-01,2000,9,18.6,22.1,15.5,79,347.2,2.6,155.9,41.58
90,Sokcho,2000-10-01,2000,10,14.5,18.5,10.3,65,7,2.2,165.4,47.54
90,Sokcho,2000-11-01,2000,11,7.8,11.7,3.3,53,58.3,2.6,155,50.95
90,Sokcho,2000-12-01,2000,12,3.2,7.4,-1.3,43,5.8,3,189.6,63.99
90,Sokcho,2001-01-01,2001,1,-2.3,1.2,-5.8,47,37.6,3.3,166.6,54.61
90,Sokcho,2001-02-01,2001,2,1.2,5.3,-2.7,51,64.4,2.9,153.4,50.93
90,Sokcho,2001-03-01,2001,3,5.6,10.1,1.1,48,20.8,3.4,171.6,46.39
90,Sokcho,2001-04-01,2001,4,12.3,17.2,7.1,51,14.1,3,215.1,54.46
90,Sokcho,2001-05-01,2001,5,17.2,22.2,13.5,61,7.2,2.9,209.3,47.46
90,Sokcho,2001-06-01,2001,6,20,23.6,17,75,126.6,2.1,132.7,29.96
90,Sokcho,2001-07-01,2001,7,23.4,27.1,20.1,77,233.3,1.7,169.2,37.56
90,Sokcho,2001-08-01,2001,8,22.4,26.3,18.8,80,56.9,1.5,185.9,43.97
90,Sokcho,2001-09-01,2001,9,20,24.1,15.9,71,311.5,2.1,154.5,41.2
90,Sokcho,2001-10-01,2001,10,15.9,20.3,12,70,234.9,1.6,124.1,35.63
90,Sokcho,2001-11-01,2001,11,8.8,13.3,4,44,36.7,2.1,185.2,60.84
90,Sokcho,2001-12-01,2001,12,1.4,5.5,-2.3,36,20.2,2.5,188,63.43
90,Sokcho,2002-01-01,2002,1,0.8,5,-2.9,51,87.1,2.4,159.5,52.21
90,Sokcho,2002-02-01,2002,2,4.2,8.7,-0.4,37,0.6,2,180.2,59.73
90,Sokcho,2002-03-01,2002,3,8.7,13.5,3.6,47,14.1,1.9,187.2,50.51
90,Sokcho,2002-04-01,2002,4,12.2,17.2,7.6,54,58.5,2.7,222.8,56.29
90,Sokcho,2002-05-01,2002,5,15.6,20.1,11.1,69,78.2,2.3,214.6,48.59
90,Sokcho,2002-06-01,2002,6,19.5,24,15.5,73,66.5,2.3,213.2,48.08
90,Sokcho,2002-07-01,2002,7,21.9,25.5,19.2,83,301.4,2,105.2,23.34
90,Sokcho,2002-08-01,2002,8,22.7,26,20.4,81,531.2,2.1,104,24.6
90,Sokcho,2002-09-01,2002,9,19.1,23.3,15.3,77,225.9,1.9,158.2,42.34
90,Sokcho,2002-10-01,2002,10,13,17.7,8.6,59,42.8,2.4,172.4,49.55
90,Sokcho,2002-11-01,2002,11,5.1,9.6,0.7,42,4,3,189,62.13
90,Sokcho,2002-12-01,2002,12,1.2,4.9,-2.6,61,140,2.3,127.1,42.9
90,Sokcho,2003-01-01,2003,1,-1.6,2.6,-5.9,49,34.7,2.6,171.3,56.13
90,Sokcho,2003-02-01,2003,2,1.6,5.4,-2.1,66,63.6,2.1,124,41.15
90,Sokcho,2003-03-01,2003,3,4.5,8.8,0.8,65,56.8,2,149.9,40.48
90,Sokcho,2003-04-01,2003,4,11,16.1,6.4,66,136.1,2.5,172.5,43.63
90,Sokcho,2003-05-01,2003,5,14.8,19,11.3,76,111.5,2.3,174.3,39.48
90,Sokcho,2003-06-01,2003,6,20.3,24.3,17.1,75,132.1,1.9,151.3,34.13
90,Sokcho,2003-07-01,2003,7,20.8,23.7,18.6,86,258,2.1,90.1,19.98
90,Sokcho,2003-08-01,2003,8,22.5,26,19.6,85,349.2,1.9,120,28.37
90,Sokcho,2003-09-01,2003,9,19.7,23.6,16.2,81,425.4,2.2,115.2,30.8
90,Sokcho,2003-10-01,2003,10,14.1,19,9.3,56,51.6,2.5,187.2,53.79
90,Sokcho,2003-11-01,2003,11,9.3,12.6,5.4,68,278.2,2.9,107.5,35.33
90,Sokcho,2003-12-01,2003,12,2.9,7,-1.2,40,1.8,3,207.8,70.11
90,Sokcho,2004-01-01,2004,1,0.5,4.6,-3.3,40,25,3,206.8,67.8
90,Sokcho,2004-02-01,2004,2,3.6,7.9,-0.5,42,26.7,3.6,197.6,63.23
90,Sokcho,2004-03-01,2004,3,6.9,11.5,2.1,42,1.8,3.2,237.6,64.01
90,Sokcho,2004-04-01,2004,4,12.7,18.8,7.5,53,104.4,3.2,228.2,57.57
90,Sokcho,2004-05-01,2004,5,16.7,21.9,12.3,67,46.7,2.4,204.7,46.3
90,Sokcho,2004-06-01,2004,6,20.8,25.2,17.1,74,99.7,2.2,191.8,43.26
90,Sokcho,2004-07-01,2004,7,23.9,27.3,21.1,83,554,2.2,128.8,28.6
90,Sokcho,2004-08-01,2004,8,23.1,26.6,20.1,81,460.3,2.1,151.4,35.87
90,Sokcho,2004-09-01,2004,9,20.1,24,16.8,77,200.1,2.2,161.3,43.26
90,Sokcho,2004-10-01,2004,10,14.8,19.5,10.2,60,16.9,2.5,201.9,58.12
90,Sokcho,2004-11-01,2004,11,10.6,14.9,6.2,54,39.5,2.4,184.2,60.65
90,Sokcho,2004-12-01,2004,12,4.2,8.7,0.1,45,12.2,2.5,179.4,60.55
90,Sokcho,2005-01-01,2005,1,-0.1,3.9,-4.2,40,28.4,3.1,204.6,66.95
90,Sokcho,2005-02-01,2005,2,-0.8,3.1,-4.8,46,52.4,2.9,165.1,54.69
90,Sokcho,2005-03-01,2005,3,4.2,8.4,-0.2,53,102.5,2.9,223.2,60.15
90,Sokcho,2005-04-01,2005,4,12.8,17.5,7.9,53,47.9,3.3,221.9,56.01
90,Sokcho,2005-05-01,2005,5,14.4,19.3,10.4,69,122.7,2.6,219.6,49.69
90,Sokcho,2005-06-01,2005,6,20.6,24.8,17.4,76,151.2,2.1,174.2,39.29
90,Sokcho,2005-07-01,2005,7,24,27.5,21.3,79,185.2,2,166.4,36.94
90,Sokcho,2005-08-01,2005,8,25,28.8,21.9,75,246.9,2.2,168,39.78
90,Sokcho,2005-09-01,2005,9,20,23.6,16.7,80,263.9,2.3,131,35.09
90,Sokcho,2005-10-01,2005,10,15,19.6,10.5,63,114.8,2.3,174.4,50.17
90,Sokcho,2005-11-01,2005,11,9.8,14.2,5.7,43,32.9,2.6,192.5,63.3
90,Sokcho,2005-12-01,2005,12,-1.4,2.8,-5.9,33,0.4,3,195.2,65.92
90,Sokcho,2006-01-01,2006,1,0.2,3.9,-3.3,54,37.1,2.4,145,47.48
90,Sokcho,2006-02-01,2006,2,1.5,5.8,-2.7,49,18.3,2.9,171,56.68
90,Sokcho,2006-03-01,2006,3,6,10.9,0.9,45,9.3,3.2,216.8,58.5
90,Sokcho,2006-04-01,2006,4,9.5,13.7,6.1,63,90.2,3.1,137.9,34.83
90,Sokcho,2006-05-01,2006,5,14.4,19.6,10.5,72,141.7,2.4,154.9,35.07
90,Sokcho,2006-06-01,2006,6,18.4,21.9,15.6,79,129,2.3,102.4,23.1
90,Sokcho,2006-07-01,2006,7,21,24.1,18.8,85,545,1.7,46.6,10.34
90,Sokcho,2006-08-01,2006,8,25.2,28.7,22.2,77,109.3,2.1,171,40.45
90,Sokcho,2006-09-01,2006,9,19.1,23.3,15.1,72,112.4,2.2,133.5,35.73
90,Sokcho,2006-10-01,2006,10,17.1,21.2,13.3,70,285.5,2.6,150,43.13
90,Sokcho,2006-11-01,2006,11,8.5,12.3,4.6,54,84,2.9,147.6,48.52
90,Sokcho,2006-12-01,2006,12,2,6.6,-1.8,49,47.4,2.5,172,58.05
90,Sokcho,2007-01-01,2007,1,0.7,5,-2.9,49,23.3,2.4,171.3,56.11
90,Sokcho,2007-02-01,2007,2,4.1,8.7,-0.7,52,7.2,2.8,154.6,51.29
90,Sokcho,2007-03-01,2007,3,6.6,11,2.5,57,112.6,3.3,181.9,49.12
90,Sokcho,2007-04-01,2007,4,11.7,16.1,7.4,58,27.4,1.8,180.2,45.57
90,Sokcho,2007-05-01,2007,5,17.1,21.9,13.1,65,102.1,2.9,199.3,45.14
90,Sokcho,2007-06-01,2007,6,20.3,24.6,16.4,73,52.3,2.5,209.3,47.22
90,Sokcho,2007-07-01,2007,7,22.1,24.8,19.9,83,212.8,2.4,88.2,19.56
90,Sokcho,2007-08-01,2007,8,24.9,28.9,21.9,78,206.8,2.2,139.1,32.9
90,Sokcho,2007-09-01,2007,9,20.7,24.3,17.8,79,397.8,2.3,78,20.87
90,Sokcho,2007-10-01,2007,10,15.3,19.9,11.6,67,87.3,2.4,152.9,43.94
90,Sokcho,2007-11-01,2007,11,8.4,13.2,4.2,53,33.9,2.6,166.4,54.68
90,Sokcho,2007-12-01,2007,12,3.5,7.7,0.1,46,1.2,2.7,171.1,57.75
90,Sokcho,2008-01-01,2008,1,0.3,4.3,-3.4,50,71.1,2.6,161.5,52.93
90,Sokcho,2008-02-01,2008,2,1.3,5.8,-2.9,36,0.6,2.8,216,69.12
90,Sokcho,2008-03-01,2008,3,7.3,11.4,3,63,103.9,2.4,156,42
90,Sokcho,2008-04-01,2008,4,13.1,17.4,8.7,62,13.5,2.7,210.8,53.17
90,Sokcho,2008-05-01,2008,5,16.8,21.7,12.7,67,70,2.5,205.1,46.39
90,Sokcho,2008-06-01,2008,6,18.7,22.5,15.3,79,91.3,2.2,174.1,39.26
90,Sokcho,2008-07-01,2008,7,25.3,28.9,22.5,77,361.6,1.9,154,34.19
90,Sokcho,2008-08-01,2008,8,23.4,26.8,20.2,83,343.1,2.1,188.7,44.72
90,Sokcho,2008-09-01,2008,9,20.7,24.6,17,77,129.9,2.1,196.3,52.64
90,Sokcho,2008-10-01,2008,10,16.8,21.3,12.5,64,73.5,2.4,208.6,60.06
90,Sokcho,2008-11-01,2008,11,9.1,12.8,5.1,53,78.5,2.7,169.7,55.9
90,Sokcho,2008-12-01,2008,12,3.6,7.6,-0.7,45,78,2.8,183.8,62.03
90,Sokcho,2009-01-01,2009,1,0.2,4.6,-3.7,41,29,2.8,212.6,69.57
90,Sokcho,2009-02-01,2009,2,4.5,8.3,0.8,53,27,2.7,139.6,46.24
90,Sokcho,2009-03-01,2009,3,7,11,2.7,54,83.2,2.9,181.8,48.99
90,Sokcho,2009-04-01,2009,4,12.8,17.4,8.1,55,111.2,2.8,237.6,59.97
90,Sokcho,2009-05-01,2009,5,17.7,22.6,13.3,64,50.5,2.5,226.5,51.24
90,Sokcho,2009-06-01,2009,6,20.2,24,16.7,74,181.1,2.3,169.2,38.16
90,Sokcho,2009-07-01,2009,7,21.7,25.3,19,84,405.2,2,133.9,29.72
90,Sokcho,2009-08-01,2009,8,23.1,26.4,19.9,78,247.3,1.8,148.2,35.09
90,Sokcho,2009-09-01,2009,9,20,24.4,16.1,73,20.5,1.9,187.8,50.32
90,Sokcho,2009-10-01,2009,10,16.3,21,11.9,56,29.8,2.5,230.7,66.39
90,Sokcho,2009-11-01,2009,11,8.2,12.2,4.3,58,220.6,2.8,135.8,44.67
90,Sokcho,2009-12-01,2009,12,2,6.3,-2.1,43,14.7,2.9,181.5,61.28
90,Sokcho,2010-01-01,2010,1,-0.4,4,-4.7,44,41.5,2.9,194.1,63.54
90,Sokcho,2010-02-01,2010,2,1.5,5.4,-2.3,59,113.5,2.4,134.1,44.45
90,Sokcho,2010-03-01,2010,3,3.7,7.1,0.6,66,152.1,2.5,122.5,33.05
90,Sokcho,2010-04-01,2010,4,9.1,13.1,5.3,57,51.6,2.8,186.3,47.05
90,Sokcho,2010-05-01,2010,5,16,20.8,11.4,64,149.5,2.7,206.6,46.77
90,Sokcho,2010-06-01,2010,6,20.1,24.4,16.3,75,18,1.6,245.9,55.47
90,Sokcho,2010-07-01,2010,7,25,28.7,22.3,77,92.8,2,132.8,29.47
90,Sokcho,2010-08-01,2010,8,25.7,29.1,23.2,81,274.4,1.7,112.4,26.6
90,Sokcho,2010-09-01,2010,9,20.4,24.5,17.1,78,272,1.8,138.3,37.04
90,Sokcho,2010-10-01,2010,10,14.9,19.2,11.2,68,86.5,2.2,178.3,51.25
90,Sokcho,2010-11-01,2010,11,9.1,13.8,4.1,41,12,2.7,222.9,73.27
90,Sokcho,2010-12-01,2010,12,2.8,7.5,-1.6,37,19.7,3.3,191.5,64.63
90,Sokcho,2011-01-01,2011,1,-2.7,1.8,-7.2,33,12,2.7,234,76.65
90,Sokcho,2011-02-01,2011,2,2.1,6,-2.2,62,105.6,2.2,150.8,50.03
90,Sokcho,2011-03-01,2011,3,5.3,9.7,0.9,45,20.4,2.7,226.8,61.25
90,Sokcho,2011-04-01,2011,4,11.4,16.2,6.5,54,115.7,3.2,207.6,52.49
90,Sokcho,2011-05-01,2011,5,14.3,18.5,10.8,71,65.3,2.3,133,30.12
90,Sokcho,2011-06-01,2011,6,20.2,24.5,16.6,72,341.5,2.1,199.1,44.92
90,Sokcho,2011-07-01,2011,7,22.3,25.2,20.1,87,412.1,1.5,77.4,17.17
90,Sokcho,2011-08-01,2011,8,24.8,28.1,22.1,81,140.3,1.7,136.6,32.32
90,Sokcho,2011-09-01,2011,9,20.4,23.8,16.9,72,190.1,2.2,169.3,45.29
90,Sokcho,2011-10-01,2011,10,14.9,19.1,10.6,59,22.1,2,203.2,58.41
90,Sokcho,2011-11-01,2011,11,11,14.4,7.6,64,131.3,2.1,118.7,39.01
90,Sokcho,2011-12-01,2011,12,1.3,5.1,-2.5,44,99.7,1.9,186.7,63.01
90,Sokcho,2012-01-01,2012,1,-0.4,3.4,-3.7,43,24.2,2.4,186,60.96
90,Sokcho,2012-02-01,2012,2,0.1,4.3,-4.4,46,22.7,2.6,214.1,68.51
90,Sokcho,2012-03-01,2012,3,5.3,9.1,1.5,63,85.3,2.7,176.8,47.6
90,Sokcho,2012-04-01,2012,4,12.1,16.5,7.7,65,133,2.8,199,50.19
90,Sokcho,2012-05-01,2012,5,16.4,20.3,13,77,46.1,2.2,172.7,43.15
90,Sokcho,2012-06-01,2012,6,19.8,22.6,17.4,88,76.2,1.9,126.2,28.46
90,Sokcho,2012-07-01,2012,7,23.9,27.6,21.3,85,244.3,1.9,153.5,34.08
90,Sokcho,2012-08-01,2012,8,24.4,27.3,22.1,89,212.5,2,82.1,19.45
90,Sokcho,2012-09-01,2012,9,19.6,23.1,16.4,83,233.5,2,168.9,45.29
90,Sokcho,2012-10-01,2012,10,15.8,20.1,11.2,65,25.6,2.3,241.2,69.47
90,Sokcho,2012-11-01,2012,11,7.6,11.6,3.4,55,70.1,2.6,191.1,62.97
90,Sokcho,2012-12-01,2012,12,-0.5,3.6,-4.2,50,44.2,2.6,189.4,63.92
90,Sokcho,2013-01-01,2013,1,-0.8,3.1,-4.6,55,77.3,2.3,187.5,61.35
90,Sokcho,2013-02-01,2013,2,1.3,5.5,-3.1,50,16.1,2.5,207.8,68.81
90,Sokcho,2013-03-01,2013,3,6.3,10.9,1.5,62,66.2,2.7,227.1,61.18
90,Sokcho,2013-04-01,2013,4,10.3,14.7,5.7,60,49,2.9,213.6,53.9
90,Sokcho,2013-05-01,2013,5,16.9,21.1,13,69,80.1,2.4,243.9,55.18
90,Sokcho,2013-06-01,2013,6,20.4,23.2,18.1,81,32,1.7,152.1,34.31
90,Sokcho,2013-07-01,2013,7,25.6,29.1,22.9,78,292.7,1.9,161.7,35.89
90,Sokcho,2013-08-01,2013,8,27.4,30.9,24.1,75,174.6,2,232.5,55.07
90,Sokcho,2013-09-01,2013,9,20.3,23.6,17.1,82,175.3,1.8,161.9,43.37
90,Sokcho,2013-10-01,2013,10,15.7,19.6,11.5,70,66.4,2.2,224.1,64.47
90,Sokcho,2013-11-01,2013,11,8.4,12.1,4.3,52,23.3,2.7,223,73.36
90,Sokcho,2013-12-01,2013,12,2.7,6.2,-0.9,54,62.7,2.5,204.1,68.91
90,Sokcho,2014-01-01,2014,1,1.9,5.7,-2.6,50,29.3,2.3,200.9,65.76
90,Sokcho,2014-02-01,2014,2,1,4.5,-2.3,78,168.2,1.9,110.5,36.61
90,Sokcho,2014-03-01,2014,3,7.9,12.2,3.2,57,40.4,2.6,213.9,57.7
90,Sokcho,2014-04-01,2014,4,13.3,17.6,8.8,65,98.8,2.5,218.6,55.2
90,Sokcho,2014-05-01,2014,5,18.1,23.4,13.5,62,25,2.8,275.9,62.46
90,Sokcho,2014-06-01,2014,6,19.9,23.3,17.5,90,41.9,1.6,149.9,33.81
90,Sokcho,2014-07-01,2014,7,25.1,28.7,21.7,80,126.9,1.9,251.3,55.77
90,Sokcho,2014-08-01,2014,8,23.5,26.6,20.7,88,296.1,1.8,160.2,37.91
90,Sokcho,2014-09-01,2014,9,20.6,24.5,17,84,181,1.8,194.8,52.17
90,Sokcho,2014-10-01,2014,10,15.8,20,11.2,67,39.6,2.2,212.6,61.13
90,Sokcho,2014-11-01,2014,11,10.2,14.1,6.3,61,51.6,2.2,173.4,57
90,Sokcho,2014-12-01,2014,12,0.6,4.6,-3.7,38,0.2,3,224,75.6
90,Sokcho,2015-01-01,2015,1,1.8,5.6,-2.1,52,8.7,2.2,185.6,60.79
90,Sokcho,2015-02-01,2015,2,2.4,6.1,-1.4,59,32.1,2.5,189.3,62.81
