location,flowering_date,flowering_days,fullbloom_date,fullbloom_days
札幌,1999-05-03,122,1999-05-08,127.0
札幌,2000-05-08,128,2000-05-11,131.0
札幌,2001-04-29,118,2001-05-05,124.0
札幌,2002-04-22,111,2002-04-25,114.0
札幌,2003-05-01,120,2003-05-04,123.0
札幌,2004-05-05,125,2004-05-09,129.0
札幌,2005-05-10,129,2005-05-16,135.0
札幌,2006-05-08,127,2006-05-12,131.0
札幌,2007-05-04,123,2007-05-08,127.0
札幌,2008-04-21,111,2008-04-25,115.0
札幌,2009-05-01,120,2009-05-04,123.0
札幌,2010-05-07,126,2010-05-14,133.0
札幌,2011-05-07,126,2011-05-12,131.0
札幌,2012-05-01,121,2012-05-02,122.0
札幌,2013-05-13,132,2013-05-17,136.0
札幌,2014-04-29,118,2014-05-01,120.0
札幌,2015-04-22,111,2015-04-26,115.0
札幌,2016-04-25,115,2016-05-01,121.0
札幌,2017-04-28,117,2017-05-03,122.0
札幌,2018-04-26,115,2018-04-29,118.0
札幌,2019-04-24,113,2019-04-29,118.0
札幌,2020-04-30,120,2020-05-02,122.0
札幌,2021-04-22,111,2021-04-27,116.0
札幌,2022-04-23,112,2022-04-25,114.0
札幌,2023-04-15,104,2023-04-21,110.0
札幌,2024-04-18,108,2024-04-24,114.0
東京,1953-03-26,84,1953-04-05,94.0
東京,1954-03-26,84,1954-04-01,90.0
東京,1955-03-24,82,1955-04-05,94.0
東京,1956-03-26,85,1956-04-08,98.0
東京,1957-04-02,91,1957-04-10,99.0
東京,1958-03-30,88,1958-04-06,95.0
東京,1959-03-24,82,1959-04-05,94.0
東京,1960-03-23,82,1960-04-01,91.0
東京,1961-04-01,90,1961-04-08,97.0
東京,1962-04-01,90,1962-04-09,98.0
東京,1963-04-01,90,1963-04-06,95.0
東京,1964-04-02,92,1964-04-05,95.0
東京,1965-04-02,91,1965-04-12,101.0
東京,1966-03-20,78,1966-04-05,94.0
東京,1967-03-30,88,1967-04-05,94.0
東京,1968-03-29,88,1968-04-03,93.0
東京,1969-04-06,95,1969-04-10,99.0
東京,1970-04-07,96,1970-04-15,104.0
東京,1971-03-30,88,1971-04-05,94.0
東京,1972-03-28,87,1972-04-01,91.0
東京,1973-03-31,89,1973-04-08,97.0
東京,1974-04-02,91,1974-04-09,98.0
東京,1975-03-29,87,1975-04-06,95.0
東京,1976-03-22,81,1976-03-31,90.0
東京,1977-03-22,80,1977-03-31,89.0
東京,1978-03-31,89,1978-04-09,98.0
東京,1979-03-23,81,1979-04-04,93.0
東京,1980-03-31,90,1980-04-08,98.0
東京,1981-03-26,84,1981-04-08,97.0
東京,1982-03-23,81,1982-03-31,89.0
東京,1983-03-31,89,1983-04-08,97.0
東京,1984-04-11,101,1984-04-17,107.0
東京,1985-04-03,92,1985-04-10,99.0
東京,1986-04-03,92,1986-04-10,99.0
東京,1987-03-23,81,1987-04-05,94.0
